"Date of Download: 2024-07-11_20:11:41"
"Search Parameters: Data Level:all  Trait List:  Trial List:18316  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814146","GM14559B-6","","plot","8272418","202393DVGST_stom_rep1_GM14559B-6_259","1","1","259","9","27","test","","2","1","29.8","80","3.7109375","1.9","4","2","6","6","4","4","160","60","4","3","1","3","2","15","1790","141","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814393","GM14559B-7","","plot","8272687","202393DVGST_stom_rep1_GM14559B-7_300","1","1","300","11","10","test","","0","1","24.8","140","10.546875","5.4","4","2","12","4","4","4","140","40","4","2","1","2","3","34","4380","222","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814527","GM14559B-8","","plot","8272262","202393DVGST_stom_rep1_GM14559B-8_597","1","1","597","21","17","test","","5","1","27.7","60","8.3984375","4.3","4","2","10","8","4","3","190","40","4","3","1","3","3","20","3300","221","4","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979860","GM14559B-9","","plot","8272118","202393DVGST_stom_rep1_GM14559B-9_135","1","1","135","5","19","test","","2","1","25","160","10.546875","5.4","5","2","18","10","4","2","240","60","4","3","1","2","3","30","3540","185","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814482","GM14561B-1","","plot","8272369","202393DVGST_stom_rep1_GM14561B-1_226","1","1","226","8","7","test","","0","1","24.5","190","8.3984375","4.3","5","1","10","8","4","2","190","60","4","2","1","3","2","25","3020","149","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814528","GM14562B-10","","plot","8272357","202393DVGST_stom_rep1_GM14562B-10_47","1","1","47","2","12","test","","0","1","23.0413669064748","210","5.859375","3","4","1","8","6","4","4","210","60","2","3","1","3","2","28","2320","96","0","2","1","3","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6981252","GM14562B-3","","plot","8272608","202393DVGST_stom_rep1_GM14562B-3_402","1","1","402","14","5","test","","0","1","29.7","180","4.8828125","2.5","4","1","2","6","4","2","180","60","4","2","1","4","2","28","2460","192","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6980008","GM14562B-4","","plot","8272395","202393DVGST_stom_rep1_GM14562B-4_398","1","1","398","14","9","test","","1","1","26.1","100","7.2265625","3.7","3","1","10","8","4","2","180","60","4","1","1","3","3","22","3360","196","1","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814273","GM14562B-5","","plot","8272177","202393DVGST_stom_rep1_GM14562B-5_395","1","1","395","14","12","test","","0","1","24.6","210","6.25","3.2","3","1","5","8","4","3","210","60","4","3","1","4","2","15","3040","152","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814148","GM14562B-7","","plot","8272170","202393DVGST_stom_rep1_GM14562B-7_162","1","1","162","6","13","test","","0","1","33.8","180","4.8828125","2.5","4","1","0","8","4","2","180","50","4","1","1","3","3","10","2100","209","0","4","1","3","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979927","GM14562B-8","","plot","8272682","202393DVGST_stom_rep1_GM14562B-8_327","1","1","327","12","22","test","","0","1","22.6","160","9.9609375","5.1","4","1","15","6","4","3","160","40","4","2","1","2","3","32","4890","188","1","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814274","GM14562B-9","","plot","8272131","202393DVGST_stom_rep1_GM14562B-9_68","1","1","68","3","10","test","","0","1","23.9","160","8.984375","4.6","3","1","9","6","4","3","160","50","4","2","1","2","3","28","3800","174","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814149","GM14564A-1","","plot","8272394","202393DVGST_stom_rep1_GM14564A-1_233","1","1","233","9","1","test","","0","1","21.7","220","7.8125","4","3","1","12","8","4","3","220","50","4","2","2","3","2","28","3570","117","5","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814360","GM14564A-2","","plot","8272300","202393DVGST_stom_rep1_GM14564A-2_464","1","1","464","16","1","test","","0","1","23.6","180","10.3515625","5.3","4","1","10","6","4","2","180","60","4","3","1","3","2","28","3590","159","1","4","1","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814187","GM14564A-3","","plot","8272581","202393DVGST_stom_rep1_GM14564A-3_347","1","1","347","12","2","test","","0","1","20.2","150","6.8359375","3.5","4","1","12","4","4","4","150","40","4","3","1","3","2","35","3180","77","0","4","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814361","GM14564A-4","","plot","8272630","202393DVGST_stom_rep1_GM14564A-4_11","1","1","11","1","11","test","","0","1","21.8141540691655","150","14.6484375","7.5","4","1","20","6","4","4","150","30","4","3","1","2","3","30","5000","171","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979928","GM14564A-5","","plot","8272219","202393DVGST_stom_rep1_GM14564A-5_214","1","1","214","8","19","test","","0","1","25.5","180","4.4921875","2.3","3","1","5","6","4","3","180","40","2","3","1","3","3","8","2090","115","4","2","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814275","GM14564A-6","","plot","8272141","202393DVGST_stom_rep1_GM14564A-6_414","1","1","414","15","8","test","","0","1","22.6","220","10.546875","5.4","4","1","14","8","4","3","220","40","4","2","1","2","3","29","4760","182","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979974","GM14564A-8","","plot","8272316","202393DVGST_stom_rep1_GM14564A-8_234","1","1","234","9","2","test","","0","1","23","140","5.46875","2.8","3","1","5","4","4","4","140","40","4","2","1","3","2","10","2590","105","0","4","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","8272103","GM14565B-10","","plot","8272455","202393DVGST_stom_rep1_GM14565B-10_563","1","1","563","20","18","test","","1","1","27.2","160","10.546875","5.4","4","1","15","8","4","2","220","80","4","3","1","2","3","21","5000","322","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814224","GM14565B-1","","plot","8272117","202393DVGST_stom_rep1_GM14565B-1_354","1","1","354","13","6","test","","0","1","25.5","130","6.8359375","3.5","4","3","12","4","4","4","130","40","4","3","1","3","3","22","2890","159","1","4","1","3","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979929","GM14565B-2","","plot","8272602","202393DVGST_stom_rep1_GM14565B-2_416","1","1","416","15","10","test","","0","1","24.7","220","7.421875","3.8","4","1","12","8","4","2","220","40","2","3","1","2","2","27","3130","158","1","2","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814150","GM14565B-3","","plot","8272753","202393DVGST_stom_rep1_GM14565B-3_19","1","1","19","1","19","test","","0","1","20.4702392821535","170","2.734375","1.4","3","1","3","4","4","4","170","60","4","3","1","4","1","14","1030","27","6","4","1","2","4","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814225","GM14565B-4","","plot","8272591","202393DVGST_stom_rep1_GM14565B-4_316","1","1","316","11","26","test","","1","1","25.1","120","1.953125","1","4","2","3","4","4","3","170","40","2","3","1","4","2","8","1120","59","4","3","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814529","GM14565B-5","","plot","8272658","202393DVGST_stom_rep1_GM14565B-5_502","1","1","502","18","21","test","","1","1","24.2","100","3.3203125","1.7","4","2","5","6","4","3","190","50","4","3","1","4","3","8","1520","72","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6980009","GM14565B-6","","plot","8272701","202393DVGST_stom_rep1_GM14565B-6_2","1","1","2","1","2","test","","3","1","22.8644424131627","140","4.4921875","2.3","4","2","5","2","4","3","250","60","2","3","1","3","3","12","1710","69","1","2","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979862","GM14565B-7","","plot","8272187","202393DVGST_stom_rep1_GM14565B-7_510","1","1","510","18","13","test","","2","1","20.8","90","2.734375","1.4","4","2","2","6","4","3","170","40","4","3","1","4","2","10","1110","31","0","4","1","2","3","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979930","GM14565B-8","","plot","8272541","202393DVGST_stom_rep1_GM14565B-8_60","1","1","60","3","2","test","","2","1","21.2","130","6.25","3.2","4","2","10","6","4","4","200","40","3","3","1","2","3","12","2900","87","0","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814394","GM14565B-9","","plot","8272402","202393DVGST_stom_rep1_GM14565B-9_482","1","1","482","17","18","test","","2","1","23.1","130","8.984375","4.6","4","2","10","8","4","3","190","50","3","2","1","2","3","19","3820","158","1","3","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814276","GM14566B-1","","plot","8272264","202393DVGST_stom_rep1_GM14566B-1_137","1","1","137","5","21","test","","2","1","20.8","180","13.671875","7","5","1","15","8","4","1","260","60","4","3","1","1","3","35","4950","137","0","4","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979975","GM14566B-3","","plot","8272426","202393DVGST_stom_rep1_GM14566B-3_332","1","1","332","12","17","test","","1","1","26.3","160","9.765625","5","4","1","15","6","4","2","200","50","4","3","2","2","3","35","4400","261","2","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814024","GM14566B-4","","plot","8272331","202393DVGST_stom_rep1_GM14566B-4_371","1","1","371","13","23","test","","0","1","18.7","250","10.3515625","5.3","4","1","12","8","4","2","250","60","4","2","1","2","3","24","4200","63","4","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6981253","GM14566B-5","","plot","8272156","202393DVGST_stom_rep1_GM14566B-5_101","1","1","101","4","16","test","","0","1","22.5","240","17.96875","9.2","5","1","10","10","4","2","240","60","4","3","1","1","3","20","5000","188","5","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979931","GM14566B-6","","plot","8272303","202393DVGST_stom_rep1_GM14566B-6_50","1","1","50","2","9","test","","0","1","26.10125","110","0.78125","0.4","3","3","0","2","4","5","110","20","1","3","1","5","1","5","170","10","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","236646","SMB2446-2","Caiseli,Caiselli,CAISELLI","plot","8272315","202393DVGST_stom_rep1_GM14566B-7_433","1","1","433","15","27","test","","0","1","28","190","4.296875","2.2","4","1","8","6","4","3","190","60","2","3","1","3","3","8","2250","155","2","2","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814025","GM14566B-9","","plot","8272459","202393DVGST_stom_rep1_GM14566B-9_285","1","1","285","10","6","test","","0","1","19","110","2.9296875","1.5","4","2","5","4","4","4","110","30","3","2","1","3","2","12","1490","25","13","3","1","1","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6814111","GM14574A-2","","plot","8272534","202393DVGST_stom_rep1_GM14574A-2_170","1","1","170","6","5","test","","0","1","24.6","250","14.84375","7.6","4","1","15","8","4","2","250","70","4","1","1","2","2","28","5000","249","0","4","1","2","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","18316","202393DVGST_stom","202393DVGST_stom","RCBD","1.6","3.2","","no","no","2023-September-25","2024-June-17","52","Santo Tomas. Atlantico, Colombia","6979932","GM14574A-3","","plot","8272559","202393DVGST_stom_rep1_GM14574A-3_211","1","1","211","8","22","test","","0","1","24.2","210","11.71875","6","5","1","10","8","4","1","210","50","4","3","1","3","2","25","3770","179","2","4","1","2","4","3"," (Operator: lizbethpino, Time: )"
