"Date of Download: 2024-07-11_20:12:40"
"Search Parameters: Data Level:all  Trait List:  Trial List:11904  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","branching level counting|CO_334:0000079","dry matter content by specific gravity method|CO_334:0000160","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","marketable root number counting|CO_334:0000169","marketable root weight measurement in kg|CO_334:0000131","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root number per plot counting|CO_334:0000011","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979977","GM14574A-7","","plot","6981444","202394DVGST_momi_rep1_GM14574A-7_85","1","1","85","3","3","test","","1","32.8053635998393","60","32.967032967033","12","5","1","16","8.65","12","4","3","260","80","4","3","1","2","2","34","2750","261","1","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814278","GM14574A-8","","plot","6981627","202394DVGST_momi_rep1_GM14574A-8_542","1","1","542","14","33","test","","0","34.5509680021511","290","18.8461538461539","6.86","5","1","11","5.6","12","4","2","290","100","4","3","1","2","2","20","4150","431","0","4","1","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979933","GM14574A-9","","plot","6981695","202394DVGST_momi_rep1_GM14574A-9_478","1","1","478","12","15","test","","0","37.0157327586207","155","1.37362637362637","0.5","4","1","0","0","18","4","3","155","45","3","3","1","4","1","3","525","61","2","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814362","GM14594B-2","","plot","6981659","202394DVGST_momi_rep1_GM14594B-2_298","1","1","298","8","31","test","","1","37.49943273906","260","11.6758241758242","4.25","5","2","10","3.3","8","4","2","280","50","4","3","1","2","2","16","3500","415","1","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814483","GM14615B-10","","plot","6981768","202394DVGST_momi_rep1_GM14615B-10_358","1","1","358","9","30","test","","0","35.8754437869822","270","15.9340659340659","5.8","5","1","8","3.6","10","4","2","270","40","4","3","1","3","2","19","2850","315","0","4","2","3","2","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814396","GM14615B-1","","plot","6981741","202394DVGST_momi_rep1_GM14615B-1_76","1","1","76","2","7","test","","0","35.8812929419113","210","14.8351648351648","5.4","5","1","9","2.6","12","4","2","210","40","4","3","1","2","2","32","3600","398","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814433","GM14615B-2","","plot","6981564","202394DVGST_momi_rep1_GM14615B-2_31","1","1","31","1","31","test","","1","34.6671215880893","45","20.6043956043956","7.5","5","1","9","6.05","8","4","2","255","50","2","1","1","2","3","16","3600","376","0","2","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814188","GM14615B-3","","plot","6981319","202394DVGST_momi_rep1_GM14615B-3_278","1","1","278","7","32","test","","0","36.0248772504092","270","10.4395604395604","3.8","5","2","3","1.35","10","4","3","270","60","4","3","1","3","2","19","2750","306","1","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814226","GM14615B-4","","plot","6981360","202394DVGST_momi_rep1_GM14615B-4_117","1","1","117","3","35","test","","3","36.7748587570621","40","7.96703296703297","2.9","5","3","4","1.7","8","4","4","180","60","4","3","1","3","2","13","2400","276","0","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979978","GM14615B-6","","plot","6981710","202394DVGST_momi_rep1_GM14615B-6_46","1","1","46","2","37","test","","0","29.9717391304347","150","2.1978021978022","0.8","5","2","0","0","6","4","5","150","6","3","3","1","5","1","12","700","56","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814227","GM14615B-7","","plot","6981769","202394DVGST_momi_rep1_GM14615B-7_404","1","1","404","10","7","test","","0","38.8331294269156","310","24.0384615384615","8.75","5","1","7","3.5","10","4","1","310","50","4","3","1","2","2","37","3550","444","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979864","GM14615B-8","","plot","6981435","202394DVGST_momi_rep1_GM14615B-8_149","1","1","149","4","16","test","","0","35.0640794223826","220","4.67032967032967","1.7","4","2","3","1","8","4","5","220","80","4","3","1","4","2","10","1550","165","0","4","1","3","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814280","GM14615B-9","","plot","6981530","202394DVGST_momi_rep1_GM14615B-9_333","1","1","333","9","5","test","","2","34.2228854855551","115","39.8351648351648","14.5","5","1","12","7.15","10","4","2","245","40","4","1","1","1","2","40","3200","327","1","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814281","GM14616A-10","","plot","6981675","202394DVGST_momi_rep1_GM14616A-10_619","1","1","619","16","38","test","","3","36.818796068796","90","38.4615384615385","14","5","1","15","8.9","12","4","2","275","20","4","3","1","1","3","37","4600","530","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814318","GM14616A-1","","plot","6981782","202394DVGST_momi_rep1_GM14616A-1_241","1","1","241","6","6","test","","1","35.2012","160","11.9505494505495","4.35","4","1","7","3","10","4","3","260","40","4","3","1","3","2","17","3500","375","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814484","GM14616A-3","","plot","6981371","202394DVGST_momi_rep1_GM14616A-3_533","1","1","533","13","41","test","","0","37.5218204488778","225","29.532967032967","10.75","5","1","9","5.8","10","4","2","225","40","4","2","1","2","1","30","4550","540","0","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814434","GM14616A-4","","plot","6981838","202394DVGST_momi_rep1_GM14616A-4_256","1","1","256","7","10","test","","1","34.8393604980192","260","26.3736263736264","9.6","5","1","10","5.15","12","4","2","520","60","4","1","1","2","2","35","3950","416","2","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6980010","GM14616A-5","","plot","6981437","202394DVGST_momi_rep1_GM14616A-5_597","1","1","597","15","23","test","","0","33.1455719557196","260","32.4175824175824","11.8","3","1","16","10","10","4","2","260","40","4","1","1","1","2","27","4200","406","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814189","GM14616A-6","","plot","6981898","202394DVGST_momi_rep1_GM14616A-6_21","1","1","21","1","21","test","","0","33.4399193548387","260","23.2142857142857","8.45","5","3","14","5","10","4","2","260","100","4","3","1","2","2","33","4400","432","0","4","2","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814485","GM14616A-7","","plot","6981891","202394DVGST_momi_rep1_GM14616A-7_104","1","1","104","3","22","test","","1","34.2646167557932","120","17.7197802197802","6.45","5","1","12","4.95","8","4","4","140","20","4","1","1","2","2","24","5000","512","0","4","1","3","1","3"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814190","GM14616A-8","","plot","6981388","202394DVGST_momi_rep1_GM14616A-8_101","1","1","101","3","19","test","","1","33.201246699912","105","13.3241758241758","4.85","5","1","10","4.15","8","4","4","185","40","3","3","1","2","2","19","3775","366","0","3","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814026","GM14616A-9","","plot","6981783","202394DVGST_momi_rep1_GM14616A-9_652","1","1","652","16","5","test","","2","33.379716981132","162","21.8406593406593","7.95","5","1","14","5.8","8","4","3","212","30","4","3","1","2","2","31","4700","460","2","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814228","GM14638B-4","","plot","6981637","202394DVGST_momi_rep1_GM14638B-4_406","1","1","406","10","5","test","","0","34.9386132574217","205","10.3021978021978","3.75","5","1","4","1.85","8","4","4","205","28","4","1","1","3","2","17","2750","291","0","4","1","2","2","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814487","GM14645A-1","","plot","6981403","202394DVGST_momi_rep1_GM14645A-1_79","1","1","79","2","4","test","","3","32.4187055476529","40","10.0274725274725","3.65","5","3","3","0.6","12","4","4","280","80","4","3","1","3","2","25","3100","288","0","4","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979866","GM14645A-2","","plot","6981805","202394DVGST_momi_rep1_GM14645A-2_648","1","1","648","16","9","test","","5","31.9831291759465","65","22.6648351648352","8.25","5","2","10","6.05","10","4","4","245","50","4","1","1","2","2","20","3950","358","2","4","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814436","GM14645A-3","","plot","6981899","202394DVGST_momi_rep1_GM14645A-3_622","1","1","622","16","35","test","","2","35.0797396071265","130","29.1208791208791","10.6","5","1","10","7.45","10","4","2","250","25","4","1","1","2","2","25","4900","522","3","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814398","GM14645A-4","","plot","6981531","202394DVGST_momi_rep1_GM14645A-4_409","1","1","409","10","2","test","","2","27.9640583554377","165","22.6648351648352","8.25","5","1","12","6.55","10","4","2","273","40","4","3","1","1","2","26","4050","280","1","4","1","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814282","GM14648A-11","","plot","6981390","202394DVGST_momi_rep1_GM14648A-11_410","1","1","410","10","1","test","","0","22.8900729546639","280","19.7802197802198","7.2","5","3","10","5.65","10","4","3","280","80","4","3","1","2","2","18","4000","162","1","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979867","GM14648A-3","","plot","6981335","202394DVGST_momi_rep1_GM14648A-3_39","1","1","39","1","39","test","","2","28.3169262482822","50","7.00549450549451","2.55","5","3","4","1.5","8","4","4","290","60","4","3","1","4","2","14","2350","167","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814029","GM14648A-6","","plot","6981521","202394DVGST_momi_rep1_GM14648A-6_591","1","1","591","15","17","test","","0","43.7232540861813","320","19.5054945054945","7.1","5","2","4","4.8","12","4","3","320","140","4","1","1","3","2","20","3950","585","0","4","1","2","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814192","GM14650A-10","","plot","6981894","202394DVGST_momi_rep1_GM14650A-10_618","1","1","618","16","39","test","","0","32.4159480646742","260","23.3241758241758","8.49","5","1","16","6.95","12","4","2","260","50","4","2","1","2","3","26","4500","418","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814363","GM14650A-11","","plot","6981398","202394DVGST_momi_rep1_GM14650A-11_655","1","1","655","16","2","test","","1","28.020447761194","245","10.1648351648352","3.7","5","1","2","0.65","10","4","2","275","40","4","1","1","3","2","12","3600","250","1","4","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6979980","GM14650A-12","","plot","6981812","202394DVGST_momi_rep1_GM14650A-12_64","1","1","64","2","19","test","","0","35.1067164179104","260","17.8571428571429","6.5","5","1","11","5.6","12","4","1","260","80","4","3","1","2","2","22","4800","512","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814079","GM14650A-6","","plot","6981914","202394DVGST_momi_rep1_GM14650A-6_626","1","1","626","16","31","test","","1","33.6664179104477","245","11.2637362637363","4.1","5","2","8","3.35","10","4","3","490","100","4","3","1","4","2","15","3050","303","0","4","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6814030","GM14650A-9","","plot","6981477","202394DVGST_momi_rep1_GM14650A-9_554","1","1","554","14","21","test","","1","34.4044103072349","185","18.956043956044","6.9","4","1","15","6.55","10","4","2","225","70","4","3","1","1","2","21","4500","464","0","4","1","3","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11904","202394DVGST_momi","202394DVGST_momi","RCBD","1.3","2.8","","no","no","2023-September-07","2024-June-21","127","Momil. Cordoba, Colombia","6981255","GM14657A-5","","plot","6981581","202394DVGST_momi_rep1_GM14657A-5_195","1","1","195","5","31","test","","3","32.9841013824885","210","20.8791208791209","7.6","5","2","4","1.7","12","4","2","330","80","4","2","2","4","2","39","2400","230","0","4","2","2","1","2"," (Operator: lizbethpino, Time: )"
